"relative_path","classification","v2_sha256","v1_sha256"
"contract-kit-v17\KILOCODE_CORRECTIONS.md","SAME","AB1F099F0E5BCE99BA98738AF45BE54C6EE8DDEB335658E5E52508D1ED1F088B","AB1F099F0E5BCE99BA98738AF45BE54C6EE8DDEB335658E5E52508D1ED1F088B"
"skills\useful-skills\skills-tab-with-installed-chromium-linux.png","SAME","323E20953543BFCCF03B513A2B06C5ED3582B71CE2253441A78A2B1FF0197339","323E20953543BFCCF03B513A2B06C5ED3582B71CE2253441A78A2B1FF0197339"
"skills\useful-skills\references\callable.md","SAME","FA95681443E429DE3BD02861464F03E1D05C3DB9C1F95AABB5A9A65D67684A9F","FA95681443E429DE3BD02861464F03E1D05C3DB9C1F95AABB5A9A65D67684A9F"
"agentic-truth\VSIX_Zero_Trust_Release_Truth_Contract.md","SAME","C52F0EC41645BBB0F828D3C94F4FDC9852ED601E5B014DE954AC05275CE301C6","C52F0EC41645BBB0F828D3C94F4FDC9852ED601E5B014DE954AC05275CE301C6"
"contract-kit-v17\src\webui\panels\vps.js","SAME","7DBCAA41A3CD30CEEDD3498ACB0BCA9250C0299220B105F9745313B643955997","7DBCAA41A3CD30CEEDD3498ACB0BCA9250C0299220B105F9745313B643955997"
"skills\useful-skills\test_agent_skill.py","SAME","09E8E5441C4E11F9E4D58984A6580249DDB3341573CA70A16E034CE59F1B488A","09E8E5441C4E11F9E4D58984A6580249DDB3341573CA70A16E034CE59F1B488A"
"contract-kit-v17\tests\hub\test_pipeline_router.py","SAME","67284DF6D7773482D567220D3A508DFA751F558D45B7DFA5CAE7EEA72DB78500","67284DF6D7773482D567220D3A508DFA751F558D45B7DFA5CAE7EEA72DB78500"
"contract-kit-v17\tests\hub\test_agents_router.py","SAME","BB7BD243B2945C8C2FFA7C14FECB5B14495DD424601C4D8B689071676F9505CB","BB7BD243B2945C8C2FFA7C14FECB5B14495DD424601C4D8B689071676F9505CB"
"skills\useful-skills\SkillsSettings.spec.tsx","SAME","A1A88C92061475C10A1F705190B7FD61D5F3B5488A1FF5FFF33D891CA739EA31","A1A88C92061475C10A1F705190B7FD61D5F3B5488A1FF5FFF33D891CA739EA31"
"contract-kit-v17\ACTION_PLAN.legacy-v1.md","SAME","5DCE683B55EBD76E249AFA74B6CDDC4724D3DB229B017EA8ED54247F50428B9D","5DCE683B55EBD76E249AFA74B6CDDC4724D3DB229B017EA8ED54247F50428B9D"
"contract-kit-v17\docs\02_WEBUI_HUB.md","SAME","6F73D421ADBB4B18A5F061F8685BE282B7BFCEC04DD4C6E359F4F96888804B3D","6F73D421ADBB4B18A5F061F8685BE282B7BFCEC04DD4C6E359F4F96888804B3D"
"contract-kit-v17\tests\hub\test_discord_router.py","SAME","A7667BB651470BCEA406CFBA2693D791B5094F973CF3B18BE45CE417EFF35FCB","A7667BB651470BCEA406CFBA2693D791B5094F973CF3B18BE45CE417EFF35FCB"
"skills\useful-skills\agent_skills\utils\dependency.py","SAME","033129FC615876C7F6A561ABDB6E4BFFB02D79CE8B3CA40DF1DAE58B7786A422","033129FC615876C7F6A561ABDB6E4BFFB02D79CE8B3CA40DF1DAE58B7786A422"
"skills\useful-skills\hermes_needed_output.txt","SAME","4D9291EB8D52890DBB5B400AA26E7F447555D4D8D89F96591F56125A587C8D37","4D9291EB8D52890DBB5B400AA26E7F447555D4D8D89F96591F56125A587C8D37"
"contract-kit-v17\src\webui\test_hub_e2e.py","SAME","4BC37847B688772112767EC154AAB400D79AF9D266BA1D89B4D131A33D973BE2","4BC37847B688772112767EC154AAB400D79AF9D266BA1D89B4D131A33D973BE2"
"skills\useful-skills\skills-settings.tsx","SAME","55DD3A1E98B1C614955DBD9EC042D688B213854582626BD88D6B5918E981E6FE","55DD3A1E98B1C614955DBD9EC042D688B213854582626BD88D6B5918E981E6FE"
"skills\useful-skills\skill.test.ts","SAME","77B9470FEA24306A0BBBE6686D76E0804915AB7BF70DC2C4419F241E4C69A4C3","77B9470FEA24306A0BBBE6686D76E0804915AB7BF70DC2C4419F241E4C69A4C3"
"skills\useful-skills\skill-item.tsx","SAME","C482292074F186D95D4B88C1040DA8250F2A7B8979E15977CF58F226F603F18C","C482292074F186D95D4B88C1040DA8250F2A7B8979E15977CF58F226F603F18C"
"contract-kit-v17\tests\integration\test_zeroclaw_adapter_integration.py","SAME","9616F816A142A82C82D0ECC344565ABE25306372EFC04840298CAED5DE50F12F","9616F816A142A82C82D0ECC344565ABE25306372EFC04840298CAED5DE50F12F"
"skills\useful-skills\skills\update-sdk\SKILL.md","SAME","7967A47EBB73337817F26950AF4B78D9CF4F4C4DCF6F8C04BDB2D168C30C13E2","7967A47EBB73337817F26950AF4B78D9CF4F4C4DCF6F8C04BDB2D168C30C13E2"
"contract-kit-v17\src\webui\panels\roadmap.js","SAME","24F6C48A79DD1BBF452092800856900446F86E365D76F024DA3A2B26EF9F29AD","24F6C48A79DD1BBF452092800856900446F86E365D76F024DA3A2B26EF9F29AD"
"skills\useful-skills\add_repo_inst.md","SAME","2D04AD14D777DE495A4EB253F228D50D3AF8B3F66DF499C2F50B529AAEC793FA","2D04AD14D777DE495A4EB253F228D50D3AF8B3F66DF499C2F50B529AAEC793FA"
"contract-kit-v17\src\webui\panels\providers.js","SAME","768263C534ECE7C6FF28668279DC35627A538C241958303FA406051A58C80381","768263C534ECE7C6FF28668279DC35627A538C241958303FA406051A58C80381"
"skills\useful-skills\SKILL.md","SAME","BB4B41246B5D30F4FB36B3C0C38648EA01F32314144A98731F9B5603DE2B59B9","BB4B41246B5D30F4FB36B3C0C38648EA01F32314144A98731F9B5603DE2B59B9"
"contract-kit-v17\src\webui\hub\routers\roadmap.py","SAME","9EEF4071A05CC679E2A54F5033F30961B3F3FA317F6BADF9FB27192B76342A66","9EEF4071A05CC679E2A54F5033F30961B3F3FA317F6BADF9FB27192B76342A66"
"skills\useful-skills\cloudflare\SKILL.md","SAME","2A8A4BDD991C34DFF4CF014C7E8F84BB1AA971642A067C4D387CF3746B77B603","2A8A4BDD991C34DFF4CF014C7E8F84BB1AA971642A067C4D387CF3746B77B603"
"skills\reference\skills.md","SAME","A304AF0512775E4D8826CCCF82AF2EDC74A2B1D97451DA90D87817ABFEAEFCBA","A304AF0512775E4D8826CCCF82AF2EDC74A2B1D97451DA90D87817ABFEAEFCBA"
"skills\useful-skills\discovery.test.ts","SAME","6FDEED4CD7CF44ACF0ECA1ED0F79B0DCC4B0208D7955268974B32CF91804A55B","6FDEED4CD7CF44ACF0ECA1ED0F79B0DCC4B0208D7955268974B32CF91804A55B"
"contract-kit-v17\CHANGELOG.md","SAME","46713E1D48E86C08CD0C3A831BFC5FDD387FA35488043A5A2E9D244905A2F21A","46713E1D48E86C08CD0C3A831BFC5FDD387FA35488043A5A2E9D244905A2F21A"
"skills\useful-skills\skills\skills.d.mts","SAME","425D2C5A8109750681834F65309FD7C66006CEB13172EA3F54725B66CBEE28A0","425D2C5A8109750681834F65309FD7C66006CEB13172EA3F54725B66CBEE28A0"
"skills\useful-skills\versions\index.mjs","SAME","F878326C667BA636104B38F4E3C3A603B648CB9F5E107AE61602859217E75BF9","F878326C667BA636104B38F4E3C3A603B648CB9F5E107AE61602859217E75BF9"
"skills\useful-skills\use-skills.ts","SAME","B4AFFAABE445A6866D82D81CE0005A329CF0B76C6F613C33BDF67AD566B9E73C","B4AFFAABE445A6866D82D81CE0005A329CF0B76C6F613C33BDF67AD566B9E73C"
"skills\useful-skills\README.md","SAME","254B11783F330DF38F6465D36A27DADAB82428CDD064894291C86DADD3DA601E","254B11783F330DF38F6465D36A27DADAB82428CDD064894291C86DADD3DA601E"
"skills\useful-skills\SkillsSettings.tsx","SAME","DC226CDE526AC9D4D9D6D4A1ED46F606DBE44A1EE8E361CD833CE74A4BBD9D61","DC226CDE526AC9D4D9D6D4A1ED46F606DBE44A1EE8E361CD833CE74A4BBD9D61"
"contract-kit-v17\src\blockchain_audit\audit_dashboard.py","SAME","4175EEFE3502B254365D0A9FAF88379BEA0EA54B5732AB02AA8A196D8CD7AC2C","4175EEFE3502B254365D0A9FAF88379BEA0EA54B5732AB02AA8A196D8CD7AC2C"
"contract-kit-v17\docs\kilocode-settings-images\Screenshot_1818.png","SAME","9C4B1375D304C99EB994919B3A8520D23DF21E557E0B6CBBB0DBFD3D9B47132C","9C4B1375D304C99EB994919B3A8520D23DF21E557E0B6CBBB0DBFD3D9B47132C"
"skills\useful-skills\skills-modal-header.tsx","SAME","FFE74AD2FC91E54AA515CBCDBDE48A02CA2ECB43C583AC8BE78E0621FFA65AA1","FFE74AD2FC91E54AA515CBCDBDE48A02CA2ECB43C583AC8BE78E0621FFA65AA1"
"skills\useful-skills\roo-translation\SKILL.md","SAME","572905C8C70F26FF4AED5354FF9468127DBED96E91E4BBE3776D831FE7A817F1","572905C8C70F26FF4AED5354FF9468127DBED96E91E4BBE3776D831FE7A817F1"
"contract-kit-v17\src\webui\panels\tasks.js","SAME","E2AAAFB1D1E829584CBC5B83DAA36734AE0995B328884B11DB58B1AE454C1312","E2AAAFB1D1E829584CBC5B83DAA36734AE0995B328884B11DB58B1AE454C1312"
"contract-kit-v17\src\webui\provider_profiles.json","SAME","23883361D361F4D3BEFFEDA9620F4CE4D27F654DC80366E36DA888A88FD90A3C","23883361D361F4D3BEFFEDA9620F4CE4D27F654DC80366E36DA888A88FD90A3C"
"skills\useful-skills\SkillsManager.ts","SAME","5B2A7053AF91DCC65573229C8BCDDFDC5F8CFEACAD68E9337E4C7A89A96E2E1C","5B2A7053AF91DCC65573229C8BCDDFDC5F8CFEACAD68E9337E4C7A89A96E2E1C"
"skills\useful-skills\typescriptServices.js","SAME","682EE8B6340D66B8671DEF1C5064BB3D275C71A216DC83CB4499E9EA169AC3D4","682EE8B6340D66B8671DEF1C5064BB3D275C71A216DC83CB4499E9EA169AC3D4"
"skills\useful-skills\sdk-pinning-examples.md","SAME","AA965E44A158DC790B9613BB127EC87B0A4435842AFF917C29F4D60F91DBD6FA","AA965E44A158DC790B9613BB127EC87B0A4435842AFF917C29F4D60F91DBD6FA"
"contract-kit-v17\src\runtime\core.py","SAME","77C5DB7DE1A7EE3A40E028AAF9C2CCB5E6C05FA50E9E7556406983812463DB44","77C5DB7DE1A7EE3A40E028AAF9C2CCB5E6C05FA50E9E7556406983812463DB44"
"skills\useful-skills\skills\evals-context\SKILL.md","SAME","7BDB85C7F7A7EAEFD0AF766DA551E5A5CD2DA580B83FDBBE4ADFAEB1CA5DB005","7BDB85C7F7A7EAEFD0AF766DA551E5A5CD2DA580B83FDBBE4ADFAEB1CA5DB005"
"skills\useful-skills\index.html","SAME","BC55CFB37F52D4EFE27E6A1324F66CEC3AF84F92328EAC683526950232A907DF","BC55CFB37F52D4EFE27E6A1324F66CEC3AF84F92328EAC683526950232A907DF"
"skills\useful-skills\get-skill-ready-content.ts","SAME","E8F9E8ED445BB49AA746FF3B285306208F70B26A77499709D09ECB52DAC728C4","E8F9E8ED445BB49AA746FF3B285306208F70B26A77499709D09ECB52DAC728C4"
"skills\useful-skills\skills\npm.md","SAME","CF90B0966DA6D3A2B8990C2D0A420DF4626F97D5A3E20A8A534B53D607B4E6FB","CF90B0966DA6D3A2B8990C2D0A420DF4626F97D5A3E20A8A534B53D607B4E6FB"
"contract-kit-v17\docs\E2E_TEST_REPORT_KiloCode_Agents.md","SAME","13C8D18478F5BC4C9278F00B61AEEB56EB54125EE9012AE35CD4FCD072B3D9CA","13C8D18478F5BC4C9278F00B61AEEB56EB54125EE9012AE35CD4FCD072B3D9CA"
"skills\useful-skills\cross-repo-testing\SKILL.md","SAME","6574BBA4D14D54EC88A87E4F3A0371491D0D04BBC91A3839EFB4A20681E68743","6574BBA4D14D54EC88A87E4F3A0371491D0D04BBC91A3839EFB4A20681E68743"
"contract-kit-v17\src\webui\hub\routers\agents.py","SAME","F3315BE84D0FDFCFD3C7EC01AEA8484EDEAD4911EFD27B6A93C868B10A1303AB","F3315BE84D0FDFCFD3C7EC01AEA8484EDEAD4911EFD27B6A93C868B10A1303AB"
"skills\useful-skills\github.md","SAME","9BC3BD6783FEF3D4163098D2181FFFA6EEEE9D971A60D009EF535F99C3DD84EC","9BC3BD6783FEF3D4163098D2181FFFA6EEEE9D971A60D009EF535F99C3DD84EC"
"skills\useful-skills\skill-manager.test.ts","SAME","82B29FDAFABBF4D83267A40F49892022CEED875F2B8522B87616109F7F1C4E4B","82B29FDAFABBF4D83267A40F49892022CEED875F2B8522B87616109F7F1C4E4B"
"skills\useful-skills\create-skill-ready-event.ts","SAME","FB8E158F3142F2DE66BFA0A750A976D4E2E323D0EF87629A8450FD128FC80727","FB8E158F3142F2DE66BFA0A750A976D4E2E323D0EF87629A8450FD128FC80727"
"contract-kit-v17\PRODUCTION_READY.md","SAME","243BC6F327076FB4BBAD055A6003428805AB5E93529C165EDC395BF5F91A05CB","243BC6F327076FB4BBAD055A6003428805AB5E93529C165EDC395BF5F91A05CB"
"skills\useful-skills\skill-modal.test.tsx","SAME","315A17EC2FFF1FC41A2ECD5AF24689E343653B076E4739E232EEBC272CCA4DBE","315A17EC2FFF1FC41A2ECD5AF24689E343653B076E4739E232EEBC272CCA4DBE"
"skills\useful-skills\create-skill-ready-event.test.ts","SAME","20FB833065CF4C14837E846C74BC85593287609C619A282289F297096AD5F2FB","20FB833065CF4C14837E846C74BC85593287609C619A282289F297096AD5F2FB"
"skills\useful-skills\add_skills_dirs.py","SAME","6166F5FAB977662A462B6378AC72FB7BB6B38CF6A4831DFD44590855F3E3F5B3","6166F5FAB977662A462B6378AC72FB7BB6B38CF6A4831DFD44590855F3E3F5B3"
"skills\useful-skills\SkillsPanelContent.tsx","SAME","0735F9927471B9CD7B7619A841D2F474E74C082E99CB45EDE3C34414EB524BF4","0735F9927471B9CD7B7619A841D2F474E74C082E99CB45EDE3C34414EB524BF4"
"contract-kit-v17\PROOF_COVERAGE_DEFINITION.md","SAME","64EFA6D90F579947AC5FAAAD71106B3860113684646D82C1F3EB4D00B0B58535","64EFA6D90F579947AC5FAAAD71106B3860113684646D82C1F3EB4D00B0B58535"
"contract-kit-v17\tests\unit\test_identity.py","SAME","F5B1793D16FEC9B1347806C5CEC85A7FD36D2C97BB5AC7240B31C318A4EE3FB7","F5B1793D16FEC9B1347806C5CEC85A7FD36D2C97BB5AC7240B31C318A4EE3FB7"
"contract-kit-v17\run_contract_kit.py","SAME","902E8F6099F9FBECF419B7B197806968CE829763AA7C02742CC78E9EAFA6E1AB","902E8F6099F9FBECF419B7B197806968CE829763AA7C02742CC78E9EAFA6E1AB"
"contract-kit-v17\tests\e2e\visual_verification.spec.ts","SAME","A7875D92C1DAEED00AD4B721F22D1E7800F327264A8FA157BB7F1B5DDC77D7B8","A7875D92C1DAEED00AD4B721F22D1E7800F327264A8FA157BB7F1B5DDC77D7B8"
"DaveAI_Ecosystem_Truth_Skills_Repack0.zip","ONLY_V1","","388194B4D8DE050D8E8F4004780E4DA297EA2259E46A9895640306769BCABD6D"
